longname,LOC,CYCLO,MAXNESTING,CC,CM,FANOUT,CountInput,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NOPL,label
2_0_0_CleandDuplicate__org.apache.struts2.StrutsException.StrutsException,8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.67,1.0,1.0,1.0,1.0,1.0,0
.12_CleandDuplicate__org.jfree.chart.imagemap.ImageMapUtilities.getImageMap,14,1.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,3.0,9.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,2.0,0
2_2_3_CleandDuplicate__org.apache.struts2.el.parser.AstAnd.getValue,11,2.0,1.0,0.0,0.0,3.0,2.0,0.0,11.0,4.0,7.0,0.0,4.0,2.0,0.0,6.0,8.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
.10_CleandDuplicate__org.jfree.chart.renderer.category.BarRenderer.calculateBarWidth,46,7.0,2.0,1.0,1.0,9.0,7.0,1.0,37.0,15.0,25.0,8.0,14.0,25.0,1.0,16.0,23.0,11.0,12.0,7.0,7.0,1.0,2.0,0.0,0.0,0.22,7.0,7.0,7.0,1.0,4.0,0
leandDuplicate__org.hsqldb.persist.DataFileCache.get,37,6.0,3.0,3.0,3.0,4.0,8.0,10.0,27.0,3.0,17.0,0.0,8.0,6.0,1.0,11.0,18.0,2.0,16.0,6.0,6.0,4.0,15.0,3.0,3.0,0.0,6.0,6.0,6.0,4.0,3.0,0
.0_CleandDuplicate__org.apache.hadoop.hbase.thrift2.generated.THBaseService.closeScanner_result._Fields.findByThriftIdOrThrow,9,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,3.0,4.0,2.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.8,2.0,2.0,2.0,1.0,1.0,0
N_0_28_1_CleandDuplicate__org.argouml.model.Model.execute,17,2.0,1.0,4.0,80.0,3.0,81.0,0.0,9.0,3.0,5.0,8.0,4.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.89,2.0,2.0,2.0,1.0,1.0,0
c_CleandDuplicate__org.jboss.ejb.plugins.cmp.jdbc2.schema.RelationTable.getTableId,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
.8_CleandDuplicate__org.jfree.data.LineFunction2D.LineFunction2D,10,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,6.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,2.0,0
jakarta_CleandDuplicate__org.apache.tools.ant.Task.Task,3,1.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0
c_CleandDuplicate__org.apache.jasper.compiler.ParserXJspSaxHandler.endEntity,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0
leases-lucene-solr-3.3_CleandDuplicate__org.apache.solr.client.solrj.SolrQuery.toSortString,3,1.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
re-R3_2_1_CleandDuplicate__org.eclipse.jdt.internal.codeassist.complete.CompletionOnSingleTypeReference.isException,3,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_6_1_CleandDuplicate__org.eclipse.jdt.internal.core.jdom.DOMField.getInitializer,15,3.0,2.0,1.0,2.0,1.0,5.0,0.0,12.0,1.0,8.0,3.0,3.0,3.0,0.0,4.0,7.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.25,3.0,3.0,3.0,3.0,0.0,0
1.4.19_CleandDuplicate__org.apache.wicket.jmx.CookieValuePersisterSettings.setDomain,7,1.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0
c_CleandDuplicate__javax.xml.soap.AttachmentPart.getContentId,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
c_CleandDuplicate__org.jboss.resource.connectionmanager.RARDeployment.getConnectionFactoryImplClass,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,1.0,1.0,1.0,0.0,0
ease-0.6_CleandDuplicate__org.apache.manifoldcf.crawler.connectors.jdbc.JDBCConnection.StatementQueryThread.StatementQueryThread,6,1.0,0.0,1.0,1.0,1.0,2.0,0.0,6.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
ndDuplicate__org.apache.qpid.server.subscription.SubscriptionImpl.isAutoClose,4,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_0_2_CleandDuplicate__org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._castore,8,1.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,0
re-R3_1_1_CleandDuplicate__org.eclipse.jdt.core.BindingKey.createTypeBindingKey,23,1.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0,21.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0
c_CleandDuplicate__org.jboss.mq.il.ha.HAILServerILService.broadcastSingletonChangeNotification,22,1.0,0.0,1.0,1.0,5.0,4.0,0.0,18.0,5.0,13.0,6.0,5.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,0.0,0
re-R3_4_CleandDuplicate__org.eclipse.jdt.internal.core.PackageFragmentRoot.getPath,6,1.0,0.0,12.0,23.0,1.0,23.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
N_0_32_1_CleandDuplicate__org.argouml.ui.explorer.rules.GoModelElementToComment.getChildren,6,2.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
_CleandDuplicate__org.hsqldb.HsqlDateTime.getNormalisedTimestamp,11,1.0,0.0,1.0,1.0,3.0,3.0,3.0,8.0,2.0,5.0,0.0,6.0,1.0,0.0,4.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
c_CleandDuplicate__org.jboss.ejb.plugins.cmp.jdbc.JDBCEJBQLCompiler.getParameterType,8,2.0,1.0,0.0,0.0,0.0,6.0,0.0,8.0,3.0,5.0,0.0,1.0,2.0,0.0,4.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
ra-0.7.2-src_CleandDuplicate__org.apache.cassandra.db.ColumnFamily.getColumnNames,4,1.0,0.0,6.0,7.0,1.0,8.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
es-J_1_0_0_initial_CleandDuplicate__org.apache.xerces.utils.ChunkyCharArray.addSymbol,11,2.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,3.0,6.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.2,2.0,2.0,2.0,1.0,2.0,0
-src_CleandDuplicate__org.jboss.annotation.ejb.RemoteBindingImpl.setJndiBinding,4,1.0,0.0,2.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
-src_CleandDuplicate__org.jboss.ejb.plugins.lock.QueuedPessimisticEJBLock.getDeadlockDetection,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
c_CleandDuplicate__javax.management.RuntimeErrorException.RuntimeErrorException,10,1.0,0.0,2.0,2.0,1.0,3.0,0.0,5.0,1.0,2.0,5.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
re-R3_1_2_CleandDuplicate__org.eclipse.jdt.internal.core.jdom.DOMField.getTypeContents,11,2.0,1.0,1.0,1.0,3.0,4.0,0.0,7.0,1.0,4.0,4.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.57,2.0,2.0,2.0,1.0,0.0,0
leases-lucene-solr-3.1_CleandDuplicate__org.apache.lucene.analysis.NumericTokenStream.getPrecisionStep,4,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,0.0,0
-src_CleandDuplicate__org.jboss.pool.ObjectPool.setMinSize,19,3.0,1.0,0.0,0.0,1.0,6.0,0.0,10.0,1.0,6.0,9.0,3.0,4.0,1.0,4.0,7.0,1.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,0.9,3.0,3.0,4.0,1.0,1.0,0
N_0_30_2_CleandDuplicate__org.argouml.ui.explorer.rules.AttributesNode.subsumes,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
re-R3_3_CleandDuplicate__org.eclipse.jdt.internal.core.CommitWorkingCopyOperation.getSchedulingRule,10,3.0,1.0,0.0,0.0,5.0,0.0,0.0,10.0,3.0,7.0,0.0,8.0,3.0,0.0,5.0,8.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,0
-src_CleandDuplicate__javax.servlet.jsp.tagext.TagVariableInfo.TagVariableInfo,21,1.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,6.0,5.0,9.0,6.0,1.0,0.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,5.0,0
N_0_14_CleandDuplicate__org.argouml.uml.ui.UMLModelElementListModel.listRoleItemSet,4,1.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
N_0_30_2_CleandDuplicate__org.argouml.kernel.ProjectImpl.setAuthorname.(Anon_1).undo,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_6_1_CleandDuplicate__junit.swingui.ProgressBar.getStatusColor,5,2.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
c_CleandDuplicate__org.jboss.resource.connectionmanager.RARDeployment.matchManagedConnections,11,1.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,5.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38,1.0,1.0,1.0,1.0,3.0,0
re-R3_1_2_CleandDuplicate__org.eclipse.jdt.internal.core.hierarchy.TypeHierarchy.compute,12,2.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,3.0,5.0,4.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.44,2.0,2.0,2.0,1.0,0.0,0
-src_CleandDuplicate__org.jnp.interfaces.java.javaURLContextFactory.getRoot,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0
1.1_CleandDuplicate__org.apache.nutch.net.URLNormalizerChecker.checkOne,33,6.0,2.0,0.0,0.0,8.0,6.0,7.0,26.0,9.0,19.0,0.0,10.0,24.0,1.0,16.0,22.0,9.0,13.0,6.0,6.0,3.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,3.0,2.0,0
.1-src_CleandDuplicate__org.apache.tools.ant.taskdefs.optional.dotnet.Ilasm.setExtraOptions,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2_2_3_CleandDuplicate__org.apache.struts2.el.parser.SimpleCharStream.readChar,21,4.0,2.0,2.0,16.0,1.0,21.0,5.0,15.0,2.0,10.0,1.0,5.0,4.0,1.0,7.0,11.0,2.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,0.07,4.0,4.0,4.0,1.0,0.0,0
N_0_24_CleandDuplicate__org.argouml.uml.ui.behavior.state_machines.UMLSynchStateBoundDocument.getProperty,8,2.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,5.0,0.0,5.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
.7.0_CleandDuplicate__org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.cancel_delegation_token_args.toString,14,2.0,1.0,0.0,0.0,2.0,1.0,1.0,13.0,3.0,10.0,0.0,3.0,2.0,0.0,8.0,10.0,3.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
1.4.13_CleandDuplicate__org.apache.wicket.ajax.AbstractDefaultAjaxBehavior.getSuccessScript,7,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0
es-J_2_0_0_CleandDuplicate__org.apache.xerces.impl.XMLEntityManager.addUnparsedEntity,24,2.0,1.0,1.0,1.0,4.0,7.0,0.0,8.0,4.0,3.0,17.0,4.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.13,2.0,2.0,2.0,1.0,5.0,0
ndDuplicate__org.apache.qpid.server.handler.ServerMethodDispatcherImpl_0_9.dispatchMessageClose,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
1-src_CleandDuplicate__org.jboss.console.plugins.helpers.jmx.Server.getMBeanAttribute,17,3.0,2.0,0.0,0.0,4.0,3.0,0.0,17.0,5.0,10.0,0.0,5.0,3.0,0.0,7.0,10.0,5.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0
.2-src_CleandDuplicate__org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver.resolve,32,3.0,1.0,0.0,0.0,6.0,5.0,5.0,20.0,5.0,14.0,7.0,13.0,4.0,1.0,11.0,14.0,3.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0,0.35,3.0,3.0,3.0,1.0,3.0,0
jakarta_CleandDuplicate__org.apache.tools.ant.taskdefs.Expand.execute,48,10.0,3.0,0.0,0.0,10.0,7.0,6.0,37.0,7.0,26.0,5.0,13.0,192.0,2.0,17.0,27.0,9.0,18.0,10.0,12.0,1.0,1.0,0.0,0.0,0.14,10.0,10.0,12.0,1.0,0.0,0
leandDuplicate__org.hsqldb.persist.HsqlProperties.validateProperty,31,7.0,3.0,1.0,1.0,4.0,9.0,8.0,23.0,5.0,15.0,0.0,5.0,9.0,1.0,9.0,16.0,5.0,11.0,7.0,8.0,7.0,8.0,8.0,8.0,0.0,7.0,7.0,8.0,7.0,2.0,0
re-R3_6_CleandDuplicate__org.eclipse.jdt.apt.core.internal.env.BuildEnv.getASTFrom,20,6.0,3.0,0.0,0.0,2.0,6.0,0.0,14.0,1.0,9.0,6.0,3.0,6.0,1.0,6.0,12.0,2.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,0.43,6.0,6.0,6.0,6.0,1.0,0
c_CleandDuplicate__org.jboss.security.SecurityAssociation.RunAsThreadLocalStack.pop,9,2.0,1.0,1.0,1.0,3.0,1.0,0.0,9.0,4.0,6.0,0.0,4.0,2.0,0.0,5.0,7.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
c_CleandDuplicate__javax.management.relation.RelationService.removeRelation,52,6.0,2.0,2.0,8.0,11.0,15.0,8.0,35.0,11.0,24.0,9.0,15.0,15.0,1.0,16.0,22.0,7.0,15.0,6.0,6.0,1.0,1.0,0.0,0.0,0.26,6.0,6.0,6.0,1.0,2.0,0
re-R3_0_2_CleandDuplicate__org.eclipse.jdt.internal.compiler.parser.diagnose.RangeUtil.RangeResult.addInterval,11,2.0,1.0,2.0,2.0,1.0,10.0,0.0,11.0,1.0,8.0,0.0,5.0,2.0,0.0,7.0,9.0,1.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0
N_0_12_CleandDuplicate__org.argouml.uml.diagram.state.ui.FigInitialState.makeSelection,22,4.0,2.0,0.0,0.0,7.0,0.0,1.0,21.0,5.0,16.0,0.0,12.0,4.0,1.0,13.0,17.0,5.0,12.0,4.0,6.0,3.0,3.0,2.0,2.0,0.0,4.0,4.0,6.0,3.0,0.0,0
.0-src_CleandDuplicate__org.apache.tools.ant.filters.TokenFilter.ContainsRegex.setPattern,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.18.0_CleandDuplicate__org.elasticsearch.transport.TransportService.doStop,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_1_1_CleandDuplicate__CompletionKeywordElse6.foo,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
2_1_0_CleandDuplicate__org.apache.struts2.dispatcher.Dispatcher.init_FilterInitParameters.(Anon_1).destroy,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
leandDuplicate__org.hsqldb.FunctionSQL.setArguments,3,1.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
.7.0_CleandDuplicate__org.apache.hadoop.hive.ql.udf.generic.GenericUDAFStd.GenericUDAFStdEvaluator.terminate,14,3.0,2.0,0.0,0.0,3.0,3.0,1.0,13.0,2.0,9.0,2.0,4.0,3.0,0.0,5.0,8.0,2.0,6.0,3.0,3.0,1.0,2.0,0.0,0.0,0.15,3.0,3.0,3.0,1.0,1.0,0
c_CleandDuplicate__org.jboss.mx.loading.LoaderRepository.getURLs,4,1.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
.3-src_CleandDuplicate__org.apache.tools.ant.util.FileUtils.setFileLastModified,11,2.0,0.0,7.0,7.0,2.0,9.0,0.0,3.0,1.0,1.0,8.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.67,2.0,2.0,2.0,1.0,2.0,0
ra-0.7.3-src_CleandDuplicate__org.apache.cassandra.thrift.Cassandra.insert_args.setColumn_parent,4,1.0,0.0,3.0,3.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
0.16.0_CleandDuplicate__org.elasticsearch.action.admin.indices.status.ShardStatus.refreshStats,6,1.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_5_1_CleandDuplicate__org.eclipse.jdt.internal.compiler.problem.ProblemReporter.forbiddenReference,18,3.0,1.0,0.0,0.0,2.0,9.0,0.0,16.0,3.0,13.0,4.0,5.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,0.25,3.0,3.0,3.0,3.0,5.0,0
.4.0_CleandDuplicate__org.apache.hadoop.hive.serde2.lazy.LazyLong.writeUTF8,37,5.0,1.0,1.0,1.0,1.0,3.0,3.0,20.0,3.0,14.0,14.0,1.0,9.0,1.0,9.0,14.0,3.0,11.0,5.0,5.0,1.0,2.0,0.0,0.0,0.7,5.0,5.0,5.0,1.0,2.0,0
.0_CleandDuplicate__org.apache.hadoop.hbase.thrift2.generated.THBaseService.exists_args._Fields.getFieldName,3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
-src_CleandDuplicate__org.jboss.util.property.PropertyMap.removeProperty,10,1.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,0
beta2_CleandDuplicate__org.apache.ivy.util.Message.endProgress,3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
jakarta_CleandDuplicate__org.apache.tools.ant.taskdefs.optional.ide.VAJExport.setDestdir,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.33,1.0,1.0,1.0,1.0,1.0,0
re-R3_2_CleandDuplicate__org.eclipse.jdt.internal.compiler.classfmt.ClassFileStruct.u2At,4,1.0,0.0,11.0,57.0,0.0,60.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
ra-1.0.0-src_CleandDuplicate__org.apache.cassandra.thrift.Cassandra.Processor.describe_keyspaces.process,34,4.0,1.0,0.0,0.0,10.0,8.0,0.0,34.0,5.0,29.0,0.0,15.0,4.0,1.0,24.0,27.0,5.0,22.0,4.0,4.0,4.0,7.0,7.0,7.0,0.0,4.0,4.0,4.0,4.0,6.0,0
.3-src_CleandDuplicate__org.apache.tools.ant.taskdefs.Tstamp.CustomFormat.setTimezone,9,1.0,0.0,2.0,4.0,1.0,5.0,0.0,3.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0
.6.0_CleandDuplicate__org.apache.hadoop.hive.ql.metadata.HiveUtils.HiveUtils,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0
1.4.17_CleandDuplicate__org.apache.wicket.resource.dependencies.AbstractResourceDependentResourceReference.AbstractResourceDependentResourceReference,9,1,0,1.0,1.0,1,2,0,4,1,1,5,2,1,0,1,2,1,1,1,1,1,0,0,0,1.25,1,1,1,1,1,0
